content_key,subject_key,item_type,existing_prompt_json_topic,parsed_code,code_in_closed_list,existing_coverage_label,unit_signals
apprecalc-frq-012,ap-precalculus,frq,,,false,false,"{""unit"":null,""modules"":null,""subtopics"":null,""taxonomy_refs"":[{""node_key"":""unit-3-trigonometric-and-polar-functions"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-2"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""}]}"
apprecalc-frq-013,ap-precalculus,frq,,,false,false,"{""unit"":null,""modules"":null,""subtopics"":null,""taxonomy_refs"":[{""node_key"":""unit-1-polynomial-and-rational-functions"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""}]}"
apprecalc-frq-014,ap-precalculus,frq,,,false,false,"{""unit"":null,""modules"":null,""subtopics"":null,""taxonomy_refs"":[{""node_key"":""unit-2-exponential-and-logarithmic-functions"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""}]}"
apprecalc-frq-015,ap-precalculus,frq,,,false,false,"{""unit"":null,""modules"":null,""subtopics"":null,""taxonomy_refs"":[{""node_key"":""unit-3-trigonometric-and-polar-functions"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""}]}"
apprecalc-frq-016,ap-precalculus,frq,,,false,false,"{""unit"":null,""modules"":null,""subtopics"":null,""taxonomy_refs"":[{""node_key"":""unit-3-trigonometric-and-polar-functions"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-2"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""}]}"
apprecalc-frq-017,ap-precalculus,frq,,,false,false,"{""unit"":null,""modules"":[""unit-1-polynomial-and-rational-functions"",""topic-1.4"",""practice-2""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-018,ap-precalculus,frq,,,false,false,"{""unit"":null,""modules"":[""unit-2-exponential-and-logarithmic-functions"",""topic-2.3"",""practice-2""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-019,ap-precalculus,frq,,,false,false,"{""unit"":null,""modules"":[""unit-1-polynomial-and-rational-functions"",""topic-1.11"",""practice-1""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-020,ap-precalculus,frq,,,false,false,"{""unit"":null,""modules"":[""unit-2-exponential-and-logarithmic-functions"",""topic-2.6"",""practice-2""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-021,ap-precalculus,frq,,,false,false,"{""unit"":null,""modules"":[""unit-2-exponential-and-logarithmic-functions"",""topic-2.11"",""practice-2""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-022,ap-precalculus,frq,,,false,false,"{""unit"":null,""modules"":[""unit-1-polynomial-and-rational-functions"",""topic-1.14"",""practice-3""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-023,ap-precalculus,frq,,,false,false,"{""unit"":null,""modules"":[""unit-2-exponential-and-logarithmic-functions"",""topic-2.5"",""practice-3""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-024,ap-precalculus,frq,,,false,false,"{""unit"":null,""modules"":[""unit-1-polynomial-and-rational-functions"",""topic-1.14"",""practice-3""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-025,ap-precalculus,frq,,,false,false,"{""unit"":null,""modules"":[""unit-2-exponential-and-logarithmic-functions"",""topic-2.5"",""practice-3""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-026,ap-precalculus,frq,,,false,false,"{""unit"":null,""modules"":[""unit-2-exponential-and-logarithmic-functions"",""topic-2.14"",""practice-3""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-027,ap-precalculus,frq,,,false,false,"{""unit"":null,""modules"":[""unit-3-trigonometric-and-polar-functions"",""topic-3.7"",""practice-3""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-028,ap-precalculus,frq,,,false,false,"{""unit"":null,""modules"":[""unit-3-trigonometric-and-polar-functions"",""topic-3.7"",""practice-3""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-029,ap-precalculus,frq,,,false,false,"{""unit"":null,""modules"":null,""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-030,ap-precalculus,frq,,,false,false,"{""unit"":null,""modules"":[""unit-3-trigonometric-and-polar-functions"",""topic-3.5"",""practice-3""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-031,ap-precalculus,frq,,,false,false,"{""unit"":null,""modules"":[""unit-3-trigonometric-and-polar-functions"",""topic-3.7"",""practice-3""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-032,ap-precalculus,frq,,,false,false,"{""unit"":null,""modules"":[""unit-2-exponential-and-logarithmic-functions"",""topic-2.13"",""practice-1""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-033,ap-precalculus,frq,,,false,false,"{""unit"":null,""modules"":[""unit-2-exponential-and-logarithmic-functions"",""topic-2.13"",""practice-1""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-034,ap-precalculus,frq,,,false,false,"{""unit"":null,""modules"":[""unit-3-trigonometric-and-polar-functions"",""topic-3.10"",""practice-1""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-035,ap-precalculus,frq,,,false,false,"{""unit"":null,""modules"":[""unit-3-trigonometric-and-polar-functions"",""topic-3.10"",""practice-1""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-036,ap-precalculus,frq,,,false,false,"{""unit"":null,""modules"":[""unit-2-exponential-and-logarithmic-functions"",""topic-2.13"",""practice-1""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-np2-001,ap-precalculus,frq,,,false,false,"{""unit"":null,""modules"":null,""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-np2-002,ap-precalculus,frq,,,false,false,"{""unit"":null,""modules"":null,""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-np2-003,ap-precalculus,frq,,,false,false,"{""unit"":null,""modules"":null,""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-np2-004,ap-precalculus,frq,,,false,false,"{""unit"":null,""modules"":null,""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-np2-005,ap-precalculus,frq,,,false,false,"{""unit"":null,""modules"":null,""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-np2-006,ap-precalculus,frq,,,false,false,"{""unit"":null,""modules"":null,""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-np2-007,ap-precalculus,frq,,,false,false,"{""unit"":null,""modules"":null,""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-np2-008,ap-precalculus,frq,,,false,false,"{""unit"":null,""modules"":null,""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-np2-009,ap-precalculus,frq,,,false,false,"{""unit"":null,""modules"":null,""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-np2-010,ap-precalculus,frq,,,false,false,"{""unit"":null,""modules"":null,""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-u12-002,ap-precalculus,frq,2.9 Logarithmic Expressions,2.9,true,false,"{""unit"":2,""modules"":[""stats-precalc-units1-2-frq-2026-08-03""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-u12-003,ap-precalculus,frq,1.11 Equivalent Representations,1.11,true,false,"{""unit"":1,""modules"":[""stats-precalc-units1-2-frq-2026-08-03""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-u12-004,ap-precalculus,frq,1.14 Function Model Construction and Application,1.14,true,false,"{""unit"":1,""modules"":[""stats-precalc-units1-2-frq-2026-08-03""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-u12-005,ap-precalculus,frq,1.9 Rational Functions and Vertical Asymptotes,1.9,true,false,"{""unit"":1,""modules"":[""stats-precalc-units1-2-frq-2026-08-03""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-u12-006,ap-precalculus,frq,2.5 Exponential Function Context and Data Modeling,2.5,true,false,"{""unit"":2,""modules"":[""stats-precalc-units1-2-frq-2026-08-03""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-u12-007,ap-precalculus,frq,2.13 Exponential and Logarithmic Equations and Inequalities,2.13,true,false,"{""unit"":2,""modules"":[""stats-precalc-units1-2-frq-2026-08-03""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-u12-008,ap-precalculus,frq,1.6 Polynomial Functions and End Behavior,1.6,true,false,"{""unit"":1,""modules"":[""stats-precalc-units1-2-frq-2026-08-03""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-u12-009,ap-precalculus,frq,2.8 Inverse Functions,2.8,true,false,"{""unit"":2,""modules"":[""stats-precalc-units1-2-frq-2026-08-03""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-u12-010,ap-precalculus,frq,1.4 Polynomial Functions and Rates of Change,1.4,true,false,"{""unit"":1,""modules"":[""stats-precalc-units1-2-frq-2026-08-03""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-u12-011,ap-precalculus,frq,1.5 Polynomial Functions and Complex Zeros,1.5,true,false,"{""unit"":1,""modules"":[""stats-precalc-units1-2-frq-2026-08-03""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-u12-012,ap-precalculus,frq,2.14 Logarithmic Function Context and Data Modeling,2.14,true,false,"{""unit"":2,""modules"":[""stats-precalc-units1-2-frq-2026-08-03""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-u12-013,ap-precalculus,frq,1.10 Rational Functions and Holes,1.10,true,false,"{""unit"":1,""modules"":[""stats-precalc-units1-2-frq-2026-08-03""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-u12-014,ap-precalculus,frq,2.12 Logarithmic Function Manipulation,2.12,true,false,"{""unit"":2,""modules"":[""stats-precalc-units1-2-frq-2026-08-03""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-u12-015,ap-precalculus,frq,1.14 Function Model Construction and Application,1.14,true,false,"{""unit"":1,""modules"":[""stats-precalc-units1-2-frq-2026-08-03""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-u12-016,ap-precalculus,frq,2.6 Competing Function Model Validation,2.6,true,false,"{""unit"":2,""modules"":[""stats-precalc-units1-2-frq-2026-08-03""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-u12-017,ap-precalculus,frq,2.15 Semi-log Plots,2.15,true,false,"{""unit"":2,""modules"":[""stats-precalc-units1-2-frq-2026-08-03""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-u12-018,ap-precalculus,frq,1.7 Rational Functions and End Behavior,1.7,true,false,"{""unit"":1,""modules"":[""stats-precalc-units1-2-frq-2026-08-03""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-u12-019,ap-precalculus,frq,2.13 Exponential and Logarithmic Equations and Inequalities,2.13,true,false,"{""unit"":2,""modules"":[""stats-precalc-units1-2-frq-2026-08-03""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-frq-u12-020,ap-precalculus,frq,1.13 Function Model Selection and Assumption Articulation,1.13,true,false,"{""unit"":1,""modules"":[""stats-precalc-units1-2-frq-2026-08-03""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-mcq-001,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":null,""subtopics"":null,""taxonomy_refs"":[{""node_key"":""unit-1-polynomial-and-rational-functions"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""}]}"
apprecalc-mcq-002,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":null,""subtopics"":null,""taxonomy_refs"":[{""node_key"":""unit-1-polynomial-and-rational-functions"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-2"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""}]}"
apprecalc-mcq-003,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":null,""subtopics"":null,""taxonomy_refs"":[{""node_key"":""unit-1-polynomial-and-rational-functions"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""}]}"
apprecalc-mcq-004,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":null,""subtopics"":null,""taxonomy_refs"":[{""node_key"":""unit-1-polynomial-and-rational-functions"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-2"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""}]}"
apprecalc-mcq-005,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":null,""subtopics"":null,""taxonomy_refs"":[{""node_key"":""unit-1-polynomial-and-rational-functions"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-3"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""}]}"
apprecalc-mcq-006,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":null,""subtopics"":null,""taxonomy_refs"":[{""node_key"":""unit-1-polynomial-and-rational-functions"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""}]}"
apprecalc-mcq-007,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":null,""subtopics"":null,""taxonomy_refs"":[{""node_key"":""unit-1-polynomial-and-rational-functions"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-2"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""}]}"
apprecalc-mcq-008,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":null,""subtopics"":null,""taxonomy_refs"":[{""node_key"":""unit-2-exponential-and-logarithmic-functions"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""}]}"
apprecalc-mcq-009,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":null,""subtopics"":null,""taxonomy_refs"":[{""node_key"":""unit-2-exponential-and-logarithmic-functions"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""}]}"
apprecalc-mcq-010,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":null,""subtopics"":null,""taxonomy_refs"":[{""node_key"":""unit-2-exponential-and-logarithmic-functions"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-2"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""}]}"
apprecalc-mcq-011,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":null,""subtopics"":null,""taxonomy_refs"":[{""node_key"":""unit-2-exponential-and-logarithmic-functions"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""}]}"
apprecalc-mcq-012,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":null,""subtopics"":null,""taxonomy_refs"":[{""node_key"":""unit-2-exponential-and-logarithmic-functions"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-3"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""}]}"
apprecalc-mcq-013,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":null,""subtopics"":null,""taxonomy_refs"":[{""node_key"":""unit-2-exponential-and-logarithmic-functions"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""}]}"
apprecalc-mcq-014,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":null,""subtopics"":null,""taxonomy_refs"":[{""node_key"":""unit-2-exponential-and-logarithmic-functions"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-2"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""}]}"
apprecalc-mcq-015,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":null,""subtopics"":null,""taxonomy_refs"":[{""node_key"":""unit-3-trigonometric-and-polar-functions"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""}]}"
apprecalc-mcq-016,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":null,""subtopics"":null,""taxonomy_refs"":[{""node_key"":""unit-3-trigonometric-and-polar-functions"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-2"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""}]}"
apprecalc-mcq-017,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":null,""subtopics"":null,""taxonomy_refs"":[{""node_key"":""unit-3-trigonometric-and-polar-functions"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""}]}"
apprecalc-mcq-018,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":null,""subtopics"":null,""taxonomy_refs"":[{""node_key"":""unit-3-trigonometric-and-polar-functions"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""}]}"
apprecalc-mcq-019,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":null,""subtopics"":null,""taxonomy_refs"":[{""node_key"":""unit-3-trigonometric-and-polar-functions"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-2"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""}]}"
apprecalc-mcq-020,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":null,""subtopics"":null,""taxonomy_refs"":[{""node_key"":""unit-3-trigonometric-and-polar-functions"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-3"",""scheme_key"":""ap-precalculus-2025-26"",""scheme_version"":""1.0.0""}]}"
apprecalc-mcq-022,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":[""unit-1-polynomial-and-rational-functions"",""topic-1.5"",""practice-1""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-mcq-023,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":[""unit-1-polynomial-and-rational-functions"",""topic-1.6"",""practice-3""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-mcq-024,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":[""unit-1-polynomial-and-rational-functions"",""topic-1.9"",""practice-2""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-mcq-025,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":[""unit-1-polynomial-and-rational-functions"",""topic-1.10"",""practice-3""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-mcq-026,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":[""unit-1-polynomial-and-rational-functions"",""topic-1.12"",""practice-1""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-mcq-027,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":[""unit-1-polynomial-and-rational-functions"",""topic-1.13"",""practice-2""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-mcq-028,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":[""unit-1-polynomial-and-rational-functions"",""topic-1.11"",""practice-1""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-mcq-029,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":[""unit-1-polynomial-and-rational-functions"",""topic-1.8"",""practice-1""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-mcq-030,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":[""unit-1-polynomial-and-rational-functions"",""topic-1.14"",""practice-3""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-mcq-031,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":[""unit-1-polynomial-and-rational-functions"",""topic-1.4"",""practice-3""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-mcq-032,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":[""unit-2-exponential-and-logarithmic-functions"",""topic-2.3"",""practice-3""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-mcq-033,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":[""unit-2-exponential-and-logarithmic-functions"",""topic-2.4"",""practice-1""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-mcq-034,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":[""unit-2-exponential-and-logarithmic-functions"",""topic-2.13"",""practice-1""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-mcq-035,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":[""unit-2-exponential-and-logarithmic-functions"",""topic-2.10"",""practice-2""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-mcq-036,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":[""unit-2-exponential-and-logarithmic-functions"",""topic-2.7"",""practice-1""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-mcq-037,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":[""unit-2-exponential-and-logarithmic-functions"",""topic-2.6"",""practice-3""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-mcq-038,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":[""unit-2-exponential-and-logarithmic-functions"",""topic-2.15"",""practice-2""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-mcq-040,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":[""unit-2-exponential-and-logarithmic-functions"",""topic-2.14"",""practice-3""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-mcq-041,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":[""unit-3-trigonometric-and-polar-functions"",""topic-3.3"",""practice-1""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-mcq-043,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":[""unit-3-trigonometric-and-polar-functions"",""topic-3.6"",""practice-1""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-mcq-045,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":[""unit-3-trigonometric-and-polar-functions"",""topic-3.7"",""practice-3""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-mcq-047,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":[""unit-3-trigonometric-and-polar-functions"",""topic-3.12"",""practice-1""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-mcq-049,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":[""unit-3-trigonometric-and-polar-functions"",""topic-3.14"",""practice-2""],""subtopics"":null,""taxonomy_refs"":null}"
apprecalc-mcq-np2-001,ap-precalculus,mcq,,,false,false,"{""unit"":null,""modules"":null,""subtopics"":null,""taxonomy_refs"":null}"
