content_key,subject_key,item_type,existing_prompt_json_topic,parsed_code,code_in_closed_list,existing_coverage_label,unit_signals
apcalcbc-frq-035,ap-calculus-bc,frq,,,false,false,"{""modules"":[""unit-10-infinite-sequences-and-series"",""topic-10.12"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
apcalcbc-frq-036,ap-calculus-bc,frq,,,false,false,"{""modules"":[""unit-10-infinite-sequences-and-series"",""topic-10.15"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
apcalcbc-frq-037,ap-calculus-bc,frq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-7-differential-equations"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""}]}"
apcalcbc-frq-038,ap-calculus-bc,frq,,,false,false,"{""modules"":[""unit-7-differential-equations"",""topic-7.9"",""practice-2""],""unit"":null,""taxonomy_refs"":null}"
apcalcbc-frq-np1-001,ap-calculus-bc,frq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
apcalcbc-frq-np1-002,ap-calculus-bc,frq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
apcalcbc-frq-np1-003,ap-calculus-bc,frq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
apcalcbc-frq-np1-004,ap-calculus-bc,frq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
apcalcbc-frq-np1-005,ap-calculus-bc,frq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
apcalcbc-frq-np1-006,ap-calculus-bc,frq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
apcalcbc-frq-np1-007,ap-calculus-bc,frq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
apcalcbc-frq-np1-008,ap-calculus-bc,frq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
apcalcbc-frq-np1-009,ap-calculus-bc,frq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
apcalcbc-frq-np1-010,ap-calculus-bc,frq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
apcalcbc-frq-u13-001,ap-calculus-bc,frq,1.4 Estimating Limit Values from Tables,1.4,true,false,"{""modules"":[""calc-ab-bc-units1-3-frq-2026-08-03""],""unit"":1,""taxonomy_refs"":null}"
apcalcbc-frq-u13-002,ap-calculus-bc,frq,1.11 Defining Continuity at a Point,1.11,true,false,"{""modules"":[""calc-ab-bc-units1-3-frq-2026-08-03""],""unit"":1,""taxonomy_refs"":null}"
apcalcbc-frq-u13-003,ap-calculus-bc,frq,2.5 Applying the Power Rule,2.5,true,false,"{""modules"":[""calc-ab-bc-units1-3-frq-2026-08-03""],""unit"":2,""taxonomy_refs"":null}"
apcalcbc-frq-u13-004,ap-calculus-bc,frq,1.6 Determining Limits Using Algebraic Manipulation,1.6,true,false,"{""modules"":[""calc-ab-bc-units1-3-frq-2026-08-03""],""unit"":1,""taxonomy_refs"":null}"
apcalcbc-frq-u13-005,ap-calculus-bc,frq,1.8 Determining Limits Using the Squeeze Theorem,1.8,true,false,"{""modules"":[""calc-ab-bc-units1-3-frq-2026-08-03""],""unit"":1,""taxonomy_refs"":null}"
apcalcbc-frq-u13-006,ap-calculus-bc,frq,1.16 Working with the Intermediate Value Theorem,1.16,true,false,"{""modules"":[""calc-ab-bc-units1-3-frq-2026-08-03""],""unit"":1,""taxonomy_refs"":null}"
apcalcbc-frq-u13-007,ap-calculus-bc,frq,1.9 Connecting Multiple Representations of Limits,1.9,true,false,"{""modules"":[""calc-ab-bc-units1-3-frq-2026-08-03""],""unit"":1,""taxonomy_refs"":null}"
apcalcbc-frq-u13-008,ap-calculus-bc,frq,2.8 The Product Rule,2.8,true,false,"{""modules"":[""calc-ab-bc-units1-3-frq-2026-08-03""],""unit"":2,""taxonomy_refs"":null}"
apcalcbc-frq-u13-009,ap-calculus-bc,frq,2.9 The Quotient Rule,2.9,true,false,"{""modules"":[""calc-ab-bc-units1-3-frq-2026-08-03""],""unit"":2,""taxonomy_refs"":null}"
apcalcbc-frq-u13-010,ap-calculus-bc,frq,3.1 The Chain Rule,3.1,true,false,"{""modules"":[""calc-ab-bc-units1-3-frq-2026-08-03""],""unit"":3,""taxonomy_refs"":null}"
apcalcbc-frq-u13-011,ap-calculus-bc,frq,2.4 Connecting Differentiability and Continuity,2.4,true,false,"{""modules"":[""calc-ab-bc-units1-3-frq-2026-08-03""],""unit"":2,""taxonomy_refs"":null}"
apcalcbc-frq-u13-012,ap-calculus-bc,frq,1.14 Connecting Infinite Limits and Vertical Asymptotes,1.14,true,false,"{""modules"":[""calc-ab-bc-units1-3-frq-2026-08-03""],""unit"":1,""taxonomy_refs"":null}"
apcalcbc-frq-u13-013,ap-calculus-bc,frq,1.13 Removing Discontinuities,1.13,true,false,"{""modules"":[""calc-ab-bc-units1-3-frq-2026-08-03""],""unit"":1,""taxonomy_refs"":null}"
apcalcbc-frq-u13-014,ap-calculus-bc,frq,5.1 Using the Mean Value Theorem,5.1,true,false,"{""modules"":[""calc-ab-bc-units1-3-frq-2026-08-03""],""unit"":5,""taxonomy_refs"":null}"
apcalcbc-frq-u13-015,ap-calculus-bc,frq,"2.10 Derivatives of tan x, cot x, sec x, and csc x",2.10,true,false,"{""modules"":[""calc-ab-bc-units1-3-frq-2026-08-03""],""unit"":2,""taxonomy_refs"":null}"
apcalcbc-frq-u13-016,ap-calculus-bc,frq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
apcalcbc-frq-u13-018,ap-calculus-bc,frq,3.4 Differentiating Inverse Trigonometric Functions,3.4,true,false,"{""modules"":[""calc-ab-bc-units1-3-frq-2026-08-03""],""unit"":3,""taxonomy_refs"":null}"
apcalcbc-frq-u13-019,ap-calculus-bc,frq,1.7 Selecting Procedures for Determining Limits,1.7,true,false,"{""modules"":[""calc-ab-bc-units1-3-frq-2026-08-03""],""unit"":1,""taxonomy_refs"":null}"
apcalcbc-frq-u13-020,ap-calculus-bc,frq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-002,ap-calculus-bc,mcq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-2-differentiation-definition-and-fundamental-properties"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""}]}"
apcalcbc-mcq-003,ap-calculus-bc,mcq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-3-differentiation-composite-implicit-and-inverse-functions"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""}]}"
apcalcbc-mcq-004,ap-calculus-bc,mcq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-4-contextual-applications-of-differentiation"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-2"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""}]}"
apcalcbc-mcq-005,ap-calculus-bc,mcq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-5-analytical-applications-of-differentiation"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-2"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""}]}"
apcalcbc-mcq-006,ap-calculus-bc,mcq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-5-analytical-applications-of-differentiation"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-3"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""}]}"
apcalcbc-mcq-007,ap-calculus-bc,mcq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-5-analytical-applications-of-differentiation"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""}]}"
apcalcbc-mcq-008,ap-calculus-bc,mcq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-6-integration-and-accumulation-of-change"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""}]}"
apcalcbc-mcq-009,ap-calculus-bc,mcq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-6-integration-and-accumulation-of-change"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""}]}"
apcalcbc-mcq-010,ap-calculus-bc,mcq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-6-integration-and-accumulation-of-change"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-3"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""}]}"
apcalcbc-mcq-011,ap-calculus-bc,mcq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-6-integration-and-accumulation-of-change"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""}]}"
apcalcbc-mcq-012,ap-calculus-bc,mcq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-7-differential-equations"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-2"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""}]}"
apcalcbc-mcq-013,ap-calculus-bc,mcq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-8-applications-of-integration"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""}]}"
apcalcbc-mcq-014,ap-calculus-bc,mcq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-9-parametric-polar-and-vector-valued-functions"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""}]}"
apcalcbc-mcq-015,ap-calculus-bc,mcq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-9-parametric-polar-and-vector-valued-functions"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""}]}"
apcalcbc-mcq-016,ap-calculus-bc,mcq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-9-parametric-polar-and-vector-valued-functions"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-2"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""}]}"
apcalcbc-mcq-017,ap-calculus-bc,mcq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-10-infinite-sequences-and-series"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""}]}"
apcalcbc-mcq-018,ap-calculus-bc,mcq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-10-infinite-sequences-and-series"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-3"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""}]}"
apcalcbc-mcq-019,ap-calculus-bc,mcq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-10-infinite-sequences-and-series"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""}]}"
apcalcbc-mcq-020,ap-calculus-bc,mcq,,,false,false,"{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-10-infinite-sequences-and-series"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-3"",""scheme_key"":""ap-calculus-bc-2025-26"",""scheme_version"":""1.0.0""}]}"
apcalcbc-mcq-021,ap-calculus-bc,mcq,,,false,false,"{""modules"":[""unit-1-limits-and-continuity"",""topic-1.7"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-022,ap-calculus-bc,mcq,,,false,false,"{""modules"":[""unit-1-limits-and-continuity"",""topic-1.9"",""practice-2""],""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-023,ap-calculus-bc,mcq,,,false,false,"{""modules"":[""unit-2-differentiation-fundamental-properties"",""topic-2.8"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-024,ap-calculus-bc,mcq,,,false,false,"{""modules"":[""unit-2-differentiation-fundamental-properties"",""topic-2.2"",""practice-2""],""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-025,ap-calculus-bc,mcq,,,false,false,"{""modules"":[""unit-3-differentiation-composite-implicit-inverse"",""topic-3.4"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-026,ap-calculus-bc,mcq,,,false,false,"{""modules"":[""unit-3-differentiation-composite-implicit-inverse"",""topic-3.3"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-027,ap-calculus-bc,mcq,,,false,false,"{""modules"":[""unit-4-contextual-applications-of-differentiation"",""topic-4.5"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-028,ap-calculus-bc,mcq,,,false,false,"{""modules"":[""unit-4-contextual-applications-of-differentiation"",""topic-4.2"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-029,ap-calculus-bc,mcq,,,false,false,"{""modules"":[""unit-5-analytical-applications-of-differentiation"",""topic-5.3"",""practice-2""],""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-030,ap-calculus-bc,mcq,,,false,false,"{""modules"":[""unit-5-analytical-applications-of-differentiation"",""topic-5.1"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-031,ap-calculus-bc,mcq,,,false,false,"{""modules"":[""unit-5-analytical-applications-of-differentiation"",""topic-5.4"",""practice-2""],""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-032,ap-calculus-bc,mcq,,,false,false,"{""modules"":[""unit-5-analytical-applications-of-differentiation"",""topic-5.9"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-033,ap-calculus-bc,mcq,,,false,false,"{""modules"":[""unit-6-integration-and-accumulation"",""topic-6.13"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-034,ap-calculus-bc,mcq,,,false,false,"{""modules"":[""unit-6-integration-and-accumulation"",""topic-6.11"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-035,ap-calculus-bc,mcq,,,false,false,"{""modules"":[""unit-6-integration-and-accumulation"",""topic-6.12"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-036,ap-calculus-bc,mcq,,,false,false,"{""modules"":[""unit-6-integration-and-accumulation"",""topic-6.4"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-037,ap-calculus-bc,mcq,,,false,false,"{""modules"":[""unit-6-integration-and-accumulation"",""topic-6.13"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-038,ap-calculus-bc,mcq,,,false,false,"{""modules"":[""unit-7-differential-equations"",""topic-7.5"",""practice-2""],""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-039,ap-calculus-bc,mcq,,,false,false,"{""modules"":[""unit-7-differential-equations"",""topic-7.9"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-040,ap-calculus-bc,mcq,,,false,false,"{""modules"":[""unit-8-applications-of-integration"",""topic-8.4"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-041,ap-calculus-bc,mcq,,,false,false,"{""modules"":[""unit-8-applications-of-integration"",""topic-8.8"",""practice-2""],""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-042,ap-calculus-bc,mcq,,,false,false,"{""modules"":[""unit-9-parametric-polar-vector-valued-functions"",""topic-9.1"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-043,ap-calculus-bc,mcq,,,false,false,"{""modules"":[""unit-9-parametric-polar-vector-valued-functions"",""topic-9.6"",""practice-2""],""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-044,ap-calculus-bc,mcq,,,false,false,"{""modules"":[""unit-9-parametric-polar-vector-valued-functions"",""topic-9.8"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-045,ap-calculus-bc,mcq,,,false,false,"{""modules"":[""unit-9-parametric-polar-vector-valued-functions"",""topic-9.2"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-046,ap-calculus-bc,mcq,,,false,false,"{""modules"":[""unit-10-infinite-sequences-and-series"",""topic-10.2"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-047,ap-calculus-bc,mcq,,,false,false,"{""modules"":[""unit-10-infinite-sequences-and-series"",""topic-10.9"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-048,ap-calculus-bc,mcq,,,false,false,"{""modules"":[""unit-10-infinite-sequences-and-series"",""topic-10.13"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-049,ap-calculus-bc,mcq,,,false,false,"{""modules"":[""unit-10-infinite-sequences-and-series"",""topic-10.12"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
apcalcbc-mcq-050,ap-calculus-bc,mcq,,,false,false,"{""modules"":[""unit-10-infinite-sequences-and-series"",""topic-10.15"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
