content_key,subject_key,item_type,existing_prompt_json_topic,parsed_code,code_in_closed_list,existing_coverage_label,unit_signals
"apcalcab-frq-011","ap-calculus-ab","frq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-6-integration-and-accumulation-of-change"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""}]}"
"apcalcab-frq-012","ap-calculus-ab","frq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-6-integration-and-accumulation-of-change"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""}]}"
"apcalcab-frq-015","ap-calculus-ab","frq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-8-applications-of-integration"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""}]}"
"apcalcab-frq-016","ap-calculus-ab","frq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-8-applications-of-integration"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-3"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""}]}"
"apcalcab-frq-017","ap-calculus-ab","frq","","","false","false","{""modules"":[""unit-4-contextual-applications-of-differentiation"",""topic-4.3"",""practice-2""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-frq-018","ap-calculus-ab","frq","","","false","false","{""modules"":[""unit-4-contextual-applications-of-differentiation"",""topic-4.2"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-frq-019","ap-calculus-ab","frq","","","false","false","{""modules"":[""unit-5-analytical-applications-of-differentiation"",""topic-5.4"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-frq-020","ap-calculus-ab","frq","","","false","false","{""modules"":[""unit-6-integration-and-accumulation"",""topic-6.4"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-frq-022","ap-calculus-ab","frq","","","false","false","{""modules"":[""unit-8-applications-of-integration"",""topic-8.4"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-frq-023","ap-calculus-ab","frq","","","false","false","{""modules"":[""unit-2-differentiation-fundamental-properties"",""topic-2.8"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-frq-024","ap-calculus-ab","frq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
"apcalcab-frq-025","ap-calculus-ab","frq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
"apcalcab-frq-026","ap-calculus-ab","frq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
"apcalcab-frq-027","ap-calculus-ab","frq","","","false","false","{""modules"":[""unit-2-differentiation-fundamental-properties"",""topic-2.9"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-frq-028","ap-calculus-ab","frq","","","false","false","{""modules"":[""unit-3-differentiation-composite-implicit-inverse"",""topic-3.2"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-frq-030","ap-calculus-ab","frq","","","false","false","{""modules"":[""unit-5-analytical-applications-of-differentiation"",""topic-5.4"",""practice-2""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-frq-031","ap-calculus-ab","frq","","","false","false","{""modules"":[""unit-5-analytical-applications-of-differentiation"",""topic-5.6"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-frq-032","ap-calculus-ab","frq","","","false","false","{""modules"":[""unit-5-analytical-applications-of-differentiation"",""topic-5.11"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-frq-033","ap-calculus-ab","frq","","","false","false","{""modules"":[""unit-5-analytical-applications-of-differentiation"",""topic-5.1"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-frq-034","ap-calculus-ab","frq","","","false","false","{""modules"":[""unit-6-integration-and-accumulation"",""topic-6.4"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-frq-035","ap-calculus-ab","frq","","","false","false","{""modules"":[""unit-7-differential-equations"",""topic-7.6"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-frq-036","ap-calculus-ab","frq","","","false","false","{""modules"":[""unit-8-applications-of-integration"",""topic-8.4"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-frq-np2-001","ap-calculus-ab","frq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
"apcalcab-frq-np2-002","ap-calculus-ab","frq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
"apcalcab-frq-np2-003","ap-calculus-ab","frq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
"apcalcab-frq-np2-004","ap-calculus-ab","frq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
"apcalcab-frq-np2-005","ap-calculus-ab","frq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
"apcalcab-frq-np2-006","ap-calculus-ab","frq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
"apcalcab-frq-np2-007","ap-calculus-ab","frq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
"apcalcab-frq-np2-008","ap-calculus-ab","frq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
"apcalcab-frq-np2-009","ap-calculus-ab","frq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
"apcalcab-frq-np2-010","ap-calculus-ab","frq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":null}"
"apcalcab-frq-u13-001","ap-calculus-ab","frq","1.11 Defining Continuity at a Point","1.11","true","false","{""modules"":[""calc-ab-bc-units1-3-frq-2026-08-03""],""unit"":1,""taxonomy_refs"":null}"
"apcalcab-frq-u13-002","ap-calculus-ab","frq","1.3 Estimating Limit Values from Graphs","1.3","true","false","{""modules"":[""calc-ab-bc-units1-3-frq-2026-08-03""],""unit"":1,""taxonomy_refs"":null}"
"apcalcab-frq-u13-003","ap-calculus-ab","frq","2.1 Defining Average and Instantaneous Rates of Change at a Point","2.1","true","false","{""modules"":[""calc-ab-bc-units1-3-frq-2026-08-03""],""unit"":2,""taxonomy_refs"":null}"
"apcalcab-frq-u13-004","ap-calculus-ab","frq","1.6 Determining Limits Using Algebraic Manipulation","1.6","true","false","{""modules"":[""calc-ab-bc-units1-3-frq-2026-08-03""],""unit"":1,""taxonomy_refs"":null}"
"apcalcab-frq-u13-005","ap-calculus-ab","frq","1.10 Exploring Types of Discontinuities","1.10","true","false","{""modules"":[""calc-ab-bc-units1-3-frq-2026-08-03""],""unit"":1,""taxonomy_refs"":null}"
"apcalcab-frq-u13-006","ap-calculus-ab","frq","2.3 Estimating Derivatives of a Function at a Point","2.3","true","false","{""modules"":[""calc-ab-bc-units1-3-frq-2026-08-03""],""unit"":2,""taxonomy_refs"":null}"
"apcalcab-frq-u13-007","ap-calculus-ab","frq","2.5 Applying the Power Rule","2.5","true","false","{""modules"":[""calc-ab-bc-units1-3-frq-2026-08-03""],""unit"":2,""taxonomy_refs"":null}"
"apcalcab-frq-u13-008","ap-calculus-ab","frq","2.8 The Product Rule","2.8","true","false","{""modules"":[""calc-ab-bc-units1-3-frq-2026-08-03""],""unit"":2,""taxonomy_refs"":null}"
"apcalcab-frq-u13-009","ap-calculus-ab","frq","3.1 The Chain Rule","3.1","true","false","{""modules"":[""calc-ab-bc-units1-3-frq-2026-08-03""],""unit"":3,""taxonomy_refs"":null}"
"apcalcab-frq-u13-010","ap-calculus-ab","frq","1.16 Working with the Intermediate Value Theorem","1.16","true","false","{""modules"":[""calc-ab-bc-units1-3-frq-2026-08-03""],""unit"":1,""taxonomy_refs"":null}"
"apcalcab-frq-u13-011","ap-calculus-ab","frq","1.14 Connecting Infinite Limits and Vertical Asymptotes","1.14","true","false","{""modules"":[""calc-ab-bc-units1-3-frq-2026-08-03""],""unit"":1,""taxonomy_refs"":null}"
"apcalcab-frq-u13-012","ap-calculus-ab","frq","1.9 Connecting Multiple Representations of Limits","1.9","true","false","{""modules"":[""calc-ab-bc-units1-3-frq-2026-08-03""],""unit"":1,""taxonomy_refs"":null}"
"apcalcab-frq-u13-013","ap-calculus-ab","frq","2.9 The Quotient Rule","2.9","true","false","{""modules"":[""calc-ab-bc-units1-3-frq-2026-08-03""],""unit"":2,""taxonomy_refs"":null}"
"apcalcab-frq-u13-014","ap-calculus-ab","frq","2.10 Derivatives of tan x, cot x, sec x, and csc x","2.10","true","false","{""modules"":[""calc-ab-bc-units1-3-frq-2026-08-03""],""unit"":2,""taxonomy_refs"":null}"
"apcalcab-frq-u13-015","ap-calculus-ab","frq","3.2 Implicit Differentiation","3.2","true","false","{""modules"":[""calc-ab-bc-units1-3-frq-2026-08-03""],""unit"":3,""taxonomy_refs"":null}"
"apcalcab-frq-u13-016","ap-calculus-ab","frq","3.3 Differentiating Inverse Functions","3.3","true","false","{""modules"":[""calc-ab-bc-units1-3-frq-2026-08-03""],""unit"":3,""taxonomy_refs"":null}"
"apcalcab-frq-u13-017","ap-calculus-ab","frq","3.4 Differentiating Inverse Trigonometric Functions","3.4","true","false","{""modules"":[""calc-ab-bc-units1-3-frq-2026-08-03""],""unit"":3,""taxonomy_refs"":null}"
"apcalcab-frq-u13-018","ap-calculus-ab","frq","1.8 Determining Limits Using the Squeeze Theorem","1.8","true","false","{""modules"":[""calc-ab-bc-units1-3-frq-2026-08-03""],""unit"":1,""taxonomy_refs"":null}"
"apcalcab-frq-u13-019","ap-calculus-ab","frq","3.6 Calculating Higher-Order Derivatives","3.6","true","false","{""modules"":[""calc-ab-bc-units1-3-frq-2026-08-03""],""unit"":3,""taxonomy_refs"":null}"
"apcalcab-frq-u13-020","ap-calculus-ab","frq","2.4 Connecting Differentiability and Continuity","2.4","true","false","{""modules"":[""calc-ab-bc-units1-3-frq-2026-08-03""],""unit"":2,""taxonomy_refs"":null}"
"apcalcab-mcq-001","ap-calculus-ab","mcq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-1-limits-and-continuity"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""}]}"
"apcalcab-mcq-003","ap-calculus-ab","mcq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-1-limits-and-continuity"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-3"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""}]}"
"apcalcab-mcq-005","ap-calculus-ab","mcq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-2-differentiation-definition-and-fundamental-properties"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""}]}"
"apcalcab-mcq-006","ap-calculus-ab","mcq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-2-differentiation-definition-and-fundamental-properties"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-2"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""}]}"
"apcalcab-mcq-007","ap-calculus-ab","mcq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-3-differentiation-composite-implicit-and-inverse-functions"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""}]}"
"apcalcab-mcq-008","ap-calculus-ab","mcq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-3-differentiation-composite-implicit-and-inverse-functions"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""}]}"
"apcalcab-mcq-009","ap-calculus-ab","mcq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-4-contextual-applications-of-differentiation"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""}]}"
"apcalcab-mcq-010","ap-calculus-ab","mcq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-4-contextual-applications-of-differentiation"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-3"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""}]}"
"apcalcab-mcq-011","ap-calculus-ab","mcq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-5-analytical-applications-of-differentiation"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-2"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""}]}"
"apcalcab-mcq-012","ap-calculus-ab","mcq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-5-analytical-applications-of-differentiation"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-3"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""}]}"
"apcalcab-mcq-013","ap-calculus-ab","mcq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-5-analytical-applications-of-differentiation"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-2"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""}]}"
"apcalcab-mcq-014","ap-calculus-ab","mcq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-6-integration-and-accumulation-of-change"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""}]}"
"apcalcab-mcq-015","ap-calculus-ab","mcq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-6-integration-and-accumulation-of-change"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""}]}"
"apcalcab-mcq-016","ap-calculus-ab","mcq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-6-integration-and-accumulation-of-change"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-2"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""}]}"
"apcalcab-mcq-017","ap-calculus-ab","mcq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-6-integration-and-accumulation-of-change"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-2"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""}]}"
"apcalcab-mcq-018","ap-calculus-ab","mcq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-7-differential-equations"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""}]}"
"apcalcab-mcq-019","ap-calculus-ab","mcq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-8-applications-of-integration"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""}]}"
"apcalcab-mcq-020","ap-calculus-ab","mcq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-8-applications-of-integration"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""}]}"
"apcalcab-mcq-021","ap-calculus-ab","mcq","","","false","false","{""modules"":[""unit-1-limits-and-continuity"",""topic-1.6"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-mcq-022","ap-calculus-ab","mcq","","","false","false","{""modules"":[""unit-1-limits-and-continuity"",""topic-1.11"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-mcq-023","ap-calculus-ab","mcq","","","false","false","{""modules"":[""unit-1-limits-and-continuity"",""topic-1.16"",""practice-2""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-mcq-024","ap-calculus-ab","mcq","","","false","false","{""modules"":[""unit-1-limits-and-continuity"",""topic-1.15"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-mcq-025","ap-calculus-ab","mcq","","","false","false","{""modules"":[""unit-2-differentiation-fundamental-properties"",""topic-2.2"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-mcq-026","ap-calculus-ab","mcq","","","false","false","{""modules"":[""unit-2-differentiation-fundamental-properties"",""topic-2.8"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-mcq-027","ap-calculus-ab","mcq","","","false","false","{""modules"":[""unit-2-differentiation-fundamental-properties"",""topic-2.10"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-mcq-028","ap-calculus-ab","mcq","","","false","false","{""modules"":[""unit-2-differentiation-fundamental-properties"",""topic-2.4"",""practice-2""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-mcq-029","ap-calculus-ab","mcq","","","false","false","{""modules"":[""unit-3-differentiation-composite-implicit-inverse"",""topic-3.1"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-mcq-030","ap-calculus-ab","mcq","","","false","false","{""modules"":[""unit-3-differentiation-composite-implicit-inverse"",""topic-3.2"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-mcq-031","ap-calculus-ab","mcq","","","false","false","{""modules"":[""unit-4-contextual-applications-of-differentiation"",""topic-4.2"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-mcq-032","ap-calculus-ab","mcq","","","false","false","{""modules"":[""unit-4-contextual-applications-of-differentiation"",""topic-4.5"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-mcq-033","ap-calculus-ab","mcq","","","false","false","{""modules"":[""unit-4-contextual-applications-of-differentiation"",""topic-4.6"",""practice-2""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-mcq-034","ap-calculus-ab","mcq","","","false","false","{""modules"":[""unit-4-contextual-applications-of-differentiation"",""topic-4.7"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-mcq-035","ap-calculus-ab","mcq","","","false","false","{""modules"":[""unit-5-analytical-applications-of-differentiation"",""topic-5.2"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-mcq-036","ap-calculus-ab","mcq","","","false","false","{""modules"":[""unit-5-analytical-applications-of-differentiation"",""topic-5.1"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-mcq-037","ap-calculus-ab","mcq","","","false","false","{""modules"":[""unit-5-analytical-applications-of-differentiation"",""topic-5.4"",""practice-2""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-mcq-038","ap-calculus-ab","mcq","","","false","false","{""modules"":[""unit-5-analytical-applications-of-differentiation"",""topic-5.6"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-mcq-039","ap-calculus-ab","mcq","","","false","false","{""modules"":[""unit-5-analytical-applications-of-differentiation"",""topic-5.11"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-mcq-040","ap-calculus-ab","mcq","","","false","false","{""modules"":[""unit-6-integration-and-accumulation"",""topic-6.2"",""practice-2""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-mcq-041","ap-calculus-ab","mcq","","","false","false","{""modules"":[""unit-6-integration-and-accumulation"",""topic-6.4"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-mcq-042","ap-calculus-ab","mcq","","","false","false","{""modules"":[""unit-6-integration-and-accumulation"",""topic-6.6"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-mcq-043","ap-calculus-ab","mcq","","","false","false","{""modules"":[""unit-6-integration-and-accumulation"",""topic-6.9"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-mcq-044","ap-calculus-ab","mcq","","","false","false","{""modules"":[""unit-6-integration-and-accumulation"",""topic-6.5"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-mcq-045","ap-calculus-ab","mcq","","","false","false","{""modules"":[""unit-7-differential-equations"",""topic-7.5"",""practice-2""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-mcq-046","ap-calculus-ab","mcq","","","false","false","{""modules"":[""unit-7-differential-equations"",""topic-7.9"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-mcq-047","ap-calculus-ab","mcq","","","false","false","{""modules"":[""unit-8-applications-of-integration"",""topic-8.4"",""practice-1""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-mcq-050","ap-calculus-ab","mcq","","","false","false","{""modules"":[""unit-8-applications-of-integration"",""topic-8.13"",""practice-3""],""unit"":null,""taxonomy_refs"":null}"
"apcalcab-mcq-060","ap-calculus-ab","mcq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-1-limits-and-continuity"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""topic-1.3"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-2"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""}]}"
"apcalcab-mcq-070","ap-calculus-ab","mcq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-1-limits-and-continuity"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""topic-1.4"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-2"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""}]}"
"apcalcab-mcq-080","ap-calculus-ab","mcq","","","false","false","{""modules"":null,""unit"":null,""taxonomy_refs"":[{""node_key"":""unit-1-limits-and-continuity"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""topic-1.6"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""},{""node_key"":""practice-1"",""scheme_key"":""ap-calculus-ab-2025-26"",""scheme_version"":""1.0.0""}]}"
